song_id,filename,filepath,genre_id,genre,length,mean_stft,var_stft,tempo,rms_mean,rms_var,centroid_mean,centroid_var,bandwidth_mean,bandwidth_var,rolloff_mean,rolloff_var,crossing_mean,crossing_var,harmonic_mean,harmonic_var,contrast_mean,contrast_var,key,key_name,scale,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var
86,아퍼 (Feat. Kid Milli & Lil tachi & 김승민 & NO_EL & C JAMM)_기리보이.mp3,/workspace/data/랩:힙합/아퍼 (Feat. Kid Milli & Lil tachi & 김승민 & NO_EL & C JAMM)_기리보이.mp3,1,Rap and Hip-Hop,315.6125170068027,0.39079806,0.09204637,129.19921875,0.1652855763110345,0.006961701071625901,2410.2092370404534,632879.5128467949,2527.8393491583693,178874.35580915137,5423.539499162022,2781393.572584919,0.09911818410670933,0.0033540094365739842,-3.3002765e-05,0.0402343,20.88747044402239,49.11447112278747,9,A,Major,-54.300377,7539.4507,87.99627,1153.435,2.0031352,770.4127,19.090588,537.9337,-5.250349,441.41595,5.8470664,316.71457,-15.400594,255.75525,13.908733,271.11307,-18.697777,179.39049,11.351365,192.48415,-8.053347,137.75662,5.498365,144.27882,-4.518885,124.49929,9.009813,109.393364,-1.2413893,108.42025,10.145988,119.05519,-3.7669003,126.95562,7.431397,83.758896,-4.6968083,73.93073,3.7578492,69.82055
87,LOSER_BIGBANG.mp3,/workspace/data/랩:힙합/LOSER_BIGBANG.mp3,1,Rap and Hip-Hop,219.42857142857142,0.35510254,0.08889786,89.10290948275862,0.17910727740592156,0.007776538844939961,1657.8541894600623,421726.33994231146,1872.346276610669,283013.23474238266,3411.4098375833246,2346556.1793884644,0.07675470229671463,0.0016483762999750518,-0.00021889545,0.047505055,20.812746674498527,56.07858800553345,5,F,minor,-62.249855,9950.599,124.43949,1213.2095,-14.974596,694.40344,28.09296,305.03296,-4.31378,205.35742,13.233158,156.54564,-9.587348,170.44162,8.295494,124.89136,-5.951864,87.60503,12.892588,158.21985,-3.427461,84.00222,5.6507072,115.58198,-4.1446443,86.04689,5.1729097,78.074196,-7.331785,55.906815,0.60835403,83.99134,-6.0303035,54.557884,5.101673,56.115147,-3.930615,60.14896,2.9650846,62.702663
88,Bunzi (번지)_GIRIBOY (기리보이) & 서출구 &  양홍원 (Young B).mp3,/workspace/data/랩:힙합/Bunzi (번지)_GIRIBOY (기리보이) & 서출구 &  양홍원 (Young B).mp3,1,Rap and Hip-Hop,230.42721088435374,0.4419514,0.09155609,143.5546875,0.14359245058817555,0.006131045982389802,2586.3700920620477,875244.4107295055,2363.0904195943,172283.0547918733,5190.173509590859,2861161.9219920584,0.13268998686895406,0.007173871456876151,1.10381225e-05,0.022083687,20.325697749727286,56.95800271099839,9,A,minor,-54.09166,9296.0205,79.60127,1196.1578,-14.941065,781.05884,29.591162,393.8537,-6.4086533,363.99228,8.599417,221.91405,-13.018605,229.72803,15.564994,139.02174,-14.170194,136.799,10.103688,145.60515,-10.036908,124.9067,6.922041,87.196396,-8.750706,78.08211,8.471302,88.77455,-5.5211916,74.70858,6.8361077,69.5448,-7.2153096,78.9117,6.2526126,66.4906,-4.531558,65.01224,2.8523602,62.55272
89,연결고리#힙합_BOBBY.mp3,/workspace/data/랩:힙합/연결고리#힙합_BOBBY.mp3,1,Rap and Hip-Hop,240.66721088435375,0.40341303,0.09182454,135.99917763157896,0.13665297535849982,0.005671481687626591,2112.3699917290082,685900.3408770862,2126.030618100802,237372.61228454523,4200.937839182345,2976023.7202513465,0.0993614892366136,0.0036983697618021586,7.221555e-06,0.021913122,20.07861140633174,51.01044890213244,7,G,Major,-72.40637,9424.613,101.59401,1305.0292,-24.549032,875.34576,23.450455,453.42264,1.1838802,508.0313,10.169652,384.8821,-5.2527885,215.43958,12.72998,202.31218,-14.604181,232.84766,8.226034,184.63274,-8.670435,121.78981,9.1932,122.29293,-7.1093254,95.18607,2.7266269,95.17039,-8.662132,82.77093,4.711949,87.15648,-8.7290125,73.899895,0.7569027,68.18277,-7.1923203,81.94894,2.2021627,88.49498
90,우리집을 못 찾겠군요 (Feat. 볼빨간사춘기)_매드 클라운 (Mad Clown).mp3,/workspace/data/랩:힙합/우리집을 못 찾겠군요 (Feat. 볼빨간사춘기)_매드 클라운 (Mad Clown).mp3,1,Rap and Hip-Hop,215.92925170068028,0.36141926,0.092197426,92.28515625,0.17147363734652052,0.007535799112724566,2138.529109590508,861152.2316283225,2245.370203431412,250504.76182212328,4505.475444178427,3336067.4873688403,0.10123178133400537,0.00476695072555531,0.000134272,0.04081455,21.044690452033535,55.534070182524125,8,G#,minor,-57.2791,8675.671,103.79843,1567.2297,-3.7420237,718.3848,28.379196,346.6909,-2.5980682,211.24109,12.904678,225.77492,-10.875063,163.98044,12.18542,135.89586,-12.576956,147.11241,13.054687,124.00335,-12.142969,100.07122,2.7237985,93.30237,-7.5562215,89.51523,6.523813,97.41705,-5.6101427,89.49929,6.5889163,134.6419,-4.714778,102.49686,5.688924,78.59224,-4.221454,81.89872,0.7022559,93.854004
91,어때 (Feat. 하림)_긱스 (Geeks).mp3,/workspace/data/랩:힙합/어때 (Feat. 하림)_긱스 (Geeks).mp3,1,Rap and Hip-Hop,226.74285714285713,0.38918316,0.092031404,99.38401442307692,0.17771740711742756,0.006802407788850586,2050.331387573438,466693.0418994766,2199.8279962520733,170860.32298437972,4313.367821675648,2043966.7635927123,0.08797412179372312,0.0025656626218074218,-2.3859448e-05,0.05351471,20.743000762233994,54.719234277203874,10,A#,Major,-44.06822,6895.6,102.81798,874.7306,-13.495302,441.5309,31.635899,281.33585,-4.8041534,201.78435,11.453266,218.44904,-5.592874,128.37036,13.893865,121.06367,-8.058277,109.57287,13.393068,115.95794,-10.566014,71.66773,7.6770315,61.415512,-5.84589,64.03573,6.0724883,60.996475,-7.063931,60.884003,3.236583,57.182087,-7.92663,52.19396,0.72746116,50.954082,-9.705958,58.506424,0.43037793,52.94052
93,산이(San E) - 01 - 나 왜이래 (Feat. 강민희 of 미스에스)-201405.mp3,/workspace/data/랩:힙합/산이(San E) - 01 - 나 왜이래 (Feat. 강민희 of 미스에스)-201405.mp3,1,Rap and Hip-Hop,200.02068027210885,0.33335525,0.094664045,92.28515625,0.16069691263598118,0.004174741323707941,2262.68731508784,555462.3032879632,2356.875137285802,171962.5992907721,4790.597803046104,2567358.2918206737,0.09993119286854324,0.003521878726988997,-3.1634872e-08,0.04311913,22.857674999480672,56.585998951143985,8,G#,Major,-61.7695,7778.501,94.19148,1011.16565,-8.286105,525.21454,24.672598,531.138,-6.0649357,250.00604,6.9797993,259.81094,-8.206133,152.86072,9.695195,163.62169,-14.039838,131.87921,15.499338,111.86747,-19.62418,143.12523,7.985642,88.07655,-9.864996,109.02046,5.64911,109.62499,-3.5517423,118.714195,8.043087,120.79851,-6.2462015,135.52051,7.540626,169.19104,-5.795112,120.840775,0.4878675,105.884865
94,EVERYDAY_WINNER.mp3,/workspace/data/랩:힙합/EVERYDAY_WINNER.mp3,1,Rap and Hip-Hop,206.36843537414967,0.3498296,0.09205286,117.45383522727273,0.17299701967412123,0.006377920551139258,2248.905082417382,730549.7957420594,2365.5684909894962,274759.9560904044,4897.128394785279,2959279.0656660865,0.08211761117518002,0.003960433571860031,4.9606253e-05,0.068653606,21.44228565570933,51.37334016578709,11,B,minor,-60.614876,9733.993,89.909706,1071.1663,-3.224186,500.9064,24.108076,329.77325,-7.6383605,251.46495,11.292074,235.36655,-11.010464,186.60172,10.170851,137.40092,-8.387539,161.61511,13.518626,124.40967,-8.059154,102.189384,9.447781,106.57674,-9.628012,102.08986,7.221243,95.12888,-6.5719624,62.521618,6.497766,85.405014,-7.31346,68.770195,7.031102,78.184364,-5.8128915,77.95618,1.9647427,72.98907
95,아름다워_창모 (CHANGMO).mp3,/workspace/data/랩:힙합/아름다워_창모 (CHANGMO).mp3,1,Rap and Hip-Hop,220.3700680272109,0.36204427,0.0978445,89.10290948275862,0.12500560829595259,0.0057695839017381685,2122.62691284102,1055052.1608475721,2140.9559330601205,355427.0458398348,4327.596417926358,3927200.2828972233,0.09255401704575388,0.004536930581608454,-5.1379153e-08,0.028185276,23.482261595599685,62.284202378645986,1,C#,minor,-110.07131,10801.029,97.57838,1925.2758,-7.20892,926.5845,21.558075,437.80396,-6.048487,295.1717,8.6892605,304.8431,-15.9264765,194.97432,9.827995,210.06001,-18.870157,139.39168,3.7295983,159.17505,-14.0920925,126.47008,0.25844127,117.47202,-10.3379,102.59241,-0.49323347,130.07642,-6.133887,107.41996,3.9624233,124.20822,-9.872276,117.716286,-1.1350074,94.55217,-7.5929112,65.08757,-0.037727147,81.851265
96,지나쳐 (Feat. DEAN)_로꼬.mp3,/workspace/data/랩:힙합/지나쳐 (Feat. DEAN)_로꼬.mp3,1,Rap and Hip-Hop,190.98231292517008,0.39927158,0.09296729,103.359375,0.16786026186249664,0.00724125007214783,1983.937044772475,963246.2304392743,2005.7552010894606,351147.2526163145,3981.9212308843084,3751453.0585622294,0.08557364884118542,0.004424379165278239,-5.511916e-06,0.050549626,21.785318873336575,55.95245819817931,10,A#,minor,-83.65855,11277.72,103.2646,2182.1133,-10.32945,1245.968,36.747753,559.0548,-1.6968659,313.20456,10.207557,312.85257,-10.015177,281.04486,11.936354,195.9982,-8.69873,139.33975,9.141341,176.8085,-12.744717,124.29435,2.9345987,130.06885,-8.773357,114.276184,1.7906576,112.876335,-4.7392383,112.730064,0.6483126,106.14922,-7.22614,69.26834,5.746549,97.715706,-4.1578436,89.72976,1.170231,81.92158
97,창모 (CHANGMO)-02-METEOR-Boyhood-192.mp3,/workspace/data/랩:힙합/창모 (CHANGMO)-02-METEOR-Boyhood-192.mp3,1,Rap and Hip-Hop,197.08190476190475,0.39402348,0.0919979,92.28515625,0.14401176900996096,0.006168436781476525,1913.3807453667134,852303.7595434923,2136.7040705066333,325015.4634644925,4033.570029126598,3808440.4127276023,0.08113286542398092,0.0035813146726434656,-8.608326e-05,0.032003865,20.955774845934407,55.5591787930127,8,G#,Major,-91.58678,9387.875,106.94243,1874.203,-3.637002,704.321,26.002378,349.08096,-4.064723,302.494,12.313585,195.45798,-6.648007,224.19228,10.763597,122.69251,-7.3601336,157.04987,8.716834,130.53824,-7.478219,113.186264,5.7945695,93.73784,-9.089329,90.46175,4.4178276,88.25668,-6.5090246,87.28723,5.998879,93.77069,-8.5779,101.08416,4.4636188,78.758354,-6.0281897,58.172203,1.4486965,77.16925
98,널 너무 모르고_헤이즈 (Heize).mp3,/workspace/data/랩:힙합/널 너무 모르고_헤이즈 (Heize).mp3,1,Rap and Hip-Hop,189.44108843537416,0.38307378,0.09723167,103.359375,0.15848498806720898,0.007999563833956797,2114.9867657311897,896397.0788889498,2329.526404730396,266236.3983916256,4493.9311948940585,4108334.164437672,0.08651082202169383,0.003892238313789297,2.1102693e-05,0.045777794,20.967382363042958,44.453275994771445,11,B,minor,-102.05673,13929.985,97.95983,1354.0165,7.197084,1014.29755,30.065746,304.1321,-4.4809313,243.2619,15.042293,231.35712,1.9949119,158.83293,4.176698,144.87845,-5.673436,140.51865,11.197312,135.92477,-11.79216,107.6916,6.302291,115.75863,-7.678693,88.366264,8.726454,100.757545,-2.6056607,113.52749,10.46469,121.66623,-2.6459277,106.20478,8.538688,119.25295,-3.9918275,98.52806,5.373485,86.17856
99,술이 달다 (Feat. Crush)_에픽하이 (EPIK HIGH).mp3,/workspace/data/랩:힙합/술이 달다 (Feat. Crush)_에픽하이 (EPIK HIGH).mp3,1,Rap and Hip-Hop,250.82884353741497,0.3339993,0.09281508,89.10290948275862,0.1285143921419467,0.005812014368588543,1830.4565467734142,869666.3959105047,2048.712001592799,402139.9471125409,3868.9054676109936,3968368.5342571433,0.07673938952142924,0.0038733632553983465,9.728083e-06,0.034856074,21.596858650754246,54.00045383035812,7,G,Major,-111.406136,13796.999,111.94835,1621.3212,2.480268,583.1477,23.29841,362.27417,-0.7769272,235.44798,14.126087,229.8249,-15.703297,162.99695,5.274565,149.53589,-14.963482,109.364296,4.283037,136.17638,-9.955381,93.76183,2.211859,113.87731,-9.77817,76.0161,5.697961,90.799065,-6.8628216,63.592857,4.2821674,68.38161,-6.212175,56.529114,2.553762,58.036007,-4.3725376,55.570385,-0.053696416,50.121796
100,CHEEZE (치즈)-01-Ticket-Ticket-192.mp3,/workspace/data/랩:힙합/CHEEZE (치즈)-01-Ticket-Ticket-192.mp3,1,Rap and Hip-Hop,228.55945578231294,0.36946025,0.09817665,95.703125,0.10658419759917238,0.0034048064180340998,1877.135112163927,853519.7293421058,2065.744069222543,376838.4090104291,3848.713348649082,4126536.053822392,0.08427092526221557,0.003997073545998183,-0.0022953479,0.019557899,20.492331099352274,52.09468711822902,4,E,Major,-114.60694,9343.529,115.6319,1679.303,-1.9539893,807.3717,21.034006,476.6292,-6.4604955,238.11938,9.580229,253.85764,-5.834464,160.33798,5.1281424,218.37944,-8.047839,119.44004,7.904508,111.43627,-11.396094,107.71775,10.31089,99.7852,-5.006338,110.39746,5.3681264,138.92607,-2.8226285,121.92443,3.963267,98.62408,-6.1405425,84.63596,3.5961237,73.72476,-5.8307104,62.758476,-0.6841838,78.875374
101,대충 입고 나와_우디 (Woody).mp3,/workspace/data/랩:힙합/대충 입고 나와_우디 (Woody).mp3,1,Rap and Hip-Hop,205.79374149659864,0.30844662,0.091386184,86.1328125,0.1548467956957795,0.005003174329555101,1715.140917101078,581241.9725516106,2156.7350238281956,263394.11073563446,3688.969573406472,3882803.210155938,0.06413364593323367,0.0014276838822906168,-5.6529157e-06,0.0487647,22.522654651929777,43.685582344695916,11,B,minor,-103.20494,8519.552,120.519226,1251.3219,13.353305,448.16782,12.4454,286.46475,-8.266777,232.45131,11.956586,171.92268,-17.266647,186.53207,10.604485,129.84747,-7.4809585,117.21637,5.0090504,161.24454,-8.885109,130.54819,6.3480945,108.599976,-13.479382,109.22825,0.33864567,94.967964,-7.059047,76.671,-1.9524077,72.60045,-18.735668,102.33612,0.50635105,84.84627,-7.4060454,64.04041,-3.753725,77.649086
104,교통정리 (Feat. 헤이즈)_기리보이.mp3,/workspace/data/랩:힙합/교통정리 (Feat. 헤이즈)_기리보이.mp3,1,Rap and Hip-Hop,198.16598639455782,0.3081365,0.09300736,123.046875,0.16268808669888538,0.00457825694744958,2064.8682842283347,612335.8810930989,2250.581965223331,306148.07258660434,4627.1384487587875,3220391.2295284844,0.08693425737770943,0.003183191351961358,2.3343934e-07,0.052746903,22.926794218030196,52.91472592412847,5,F,minor,-72.31675,9214.482,106.52942,1183.0625,-7.162316,435.31445,21.996805,307.89963,-8.874228,205.97414,1.7506231,392.343,-15.621343,128.77698,6.547006,157.53783,-21.958979,279.2542,11.416288,173.21713,-15.966005,133.46349,0.43593,156.50899,-13.0261135,105.79782,-2.8635917,114.668,-9.929884,87.088165,-0.41653195,123.11766,-9.741645,87.13508,2.6999447,100.14866,-7.275207,73.39959,5.3165045,66.9197
105,에라 모르겠다_BIGBANG.mp3,/workspace/data/랩:힙합/에라 모르겠다_BIGBANG.mp3,1,Rap and Hip-Hop,231.75945578231293,0.3726866,0.09326435,89.10290948275862,0.16843361081858318,0.006051392021023074,2873.7261498405333,709968.3980145521,2526.586366360809,149278.39744721339,5912.8941860974755,1992413.0644703228,0.14777483258928573,0.006403822283249781,0.0007416067,0.041118935,20.574033740609536,49.144897836557476,0,C,minor,-21.814505,8221.846,65.110725,1032.3467,-15.678106,689.8962,20.334972,428.15076,-10.768163,289.92383,13.853112,206.19345,-14.748629,196.45074,12.935533,148.58524,-10.539108,128.07924,15.134306,136.5069,-7.6371884,88.21765,8.14764,107.23561,-6.3223467,104.78667,7.864459,81.3479,-8.203838,69.36359,4.676407,72.8092,-9.808485,77.587425,5.7239,73.69755,-8.121773,75.11774,4.4994044,71.76706
106,Divin'_긱스 (Geeks).mp3,/workspace/data/랩:힙합/Divin'_긱스 (Geeks).mp3,1,Rap and Hip-Hop,225.4378231292517,0.38821563,0.09532889,135.99917763157896,0.11109319507135647,0.006722979747026556,2382.8160346212153,1192044.8615716815,2177.8928196190077,305285.55919144105,4527.124745122116,3920004.7954303664,0.1175158539274127,0.005856090831366681,4.19998e-05,0.014024778,22.052915083287203,51.84510682919339,9,A,minor,-107.19399,8759.258,86.784805,2048.3857,-13.641917,1094.0142,28.899054,561.59436,-3.9792602,288.73172,0.041551936,314.46585,-4.640513,227.41483,2.5324326,249.6364,-15.727159,209.84631,18.097824,227.04558,-13.593256,135.04373,8.737843,123.22796,-0.81031674,110.21887,5.2711115,105.10681,-2.2334359,91.95411,5.410375,80.64803,-4.8572774,88.35543,4.8714995,77.206474,-4.5480204,65.478905,5.155059,62.103016
107,flex (Prod. by 기리보이)_기리보이 & Kid Milli & NO_EL & 스윙스.mp3,/workspace/data/랩:힙합/flex (Prod. by 기리보이)_기리보이 & Kid Milli & NO_EL & 스윙스.mp3,1,Rap and Hip-Hop,226.22149659863945,0.37492985,0.095787175,143.5546875,0.16985204514770444,0.006618677988214387,2774.3825141235784,899505.9478041445,2498.0717787439457,171617.97411723668,5701.1525627573965,2754170.137139382,0.13592420920789286,0.006404085375167535,-1.7852433e-05,0.036727853,21.46589359486482,66.92681761156143,11,B,minor,-39.94077,11711.668,71.53562,1474.5833,-11.398009,854.0495,19.111649,414.25964,-11.38208,310.26584,12.271434,258.59344,-18.687334,193.86545,12.806911,156.25388,-23.425873,168.78331,7.6472907,129.29478,-13.0111685,123.911705,4.116343,112.56117,-12.008282,98.54247,7.158643,100.72298,-6.42893,78.94347,7.9999237,76.93499,-9.541492,79.99693,3.7770915,74.04937,-7.520749,74.483345,0.54937077,62.052578
108,지코 (ZICO)-01-Summer Hate (Feat. 비)-RANDOM BOX-192.mp3,/workspace/data/랩:힙합/지코 (ZICO)-01-Summer Hate (Feat. 비)-RANDOM BOX-192.mp3,1,Rap and Hip-Hop,184.62149659863945,0.4099465,0.095361225,135.99917763157896,0.18875001179112447,0.00453820489471499,2528.0123093948114,999762.7801777683,2552.078950934262,232790.99427358678,5509.920402971128,3391224.525965369,0.09277908733964281,0.004174922968287865,-2.2174321e-05,0.06582397,22.20501679570417,59.36646226386175,3,D#,Major,-55.58773,8108.7295,79.360245,1244.0714,5.515094,961.4751,26.911863,493.06006,0.42373177,276.1666,21.42293,186.71347,-14.703035,206.65207,17.165321,150.02075,-8.608043,152.61563,12.862124,113.73645,-3.1629035,116.67643,14.861817,87.875565,-4.3446274,111.38011,9.114395,85.073906,-4.6957192,77.51095,7.6287556,100.0624,-10.687098,84.351585,9.260509,78.67216,-6.945776,85.810646,5.3611307,93.074745
109,사랑하지 않은 것처럼_버즈 (Buzz).mp3,/workspace/data/록:메탈/사랑하지 않은 것처럼_버즈 (Buzz).mp3,2,Rock and Metal,239.2304761904762,0.33057135,0.08877617,135.99917763157896,0.16076138705289134,0.006114459482359167,2026.6900948752984,599080.208389847,2165.254772484464,255014.32960359228,4312.136262932368,2805908.428935731,0.0900550715659274,0.0029761703804789953,-0.00015132423,0.059270293,23.071672510965826,55.9009750436313,4,E,Major,-66.13762,13481.762,106.74626,928.9803,-8.323596,376.8307,33.221836,275.1238,-2.2960606,171.09702,11.488512,98.53694,-9.077865,120.93252,10.613772,107.83306,-14.416496,140.69354,15.515387,164.16034,-10.405386,83.58091,7.99796,103.52526,-8.759378,84.49656,2.7557847,82.91045,-6.9155903,62.60713,3.8173597,72.64744,-8.690895,66.75405,1.0364827,75.61107,-7.2908354,70.04435,-0.79991615,86.62198
110,혁오 (ヒョゴ)－「톰보이 TOMBOY」LYRICS 가사 한국어.mp3,/workspace/data/록:메탈/혁오 (ヒョゴ)－「톰보이 TOMBOY」LYRICS 가사 한국어.mp3,2,Rock and Metal,242.14897959183673,0.31854028,0.0890301,143.5546875,0.13129157500085276,0.0035356231935278295,2048.159250559891,453719.25299047044,2152.1527895053905,185433.58534865637,4271.352105045126,2177276.152997655,0.09292017001869786,0.0024328917692397,2.1591622e-07,0.038076088,21.63999368656433,44.80328828494348,3,D#,Major,-81.65461,13018.216,98.43563,810.8279,-16.673662,377.0587,27.818888,286.3285,-7.4288177,245.8111,17.46674,130.01344,-3.422596,156.01762,22.719969,148.11293,-10.657401,82.85697,10.713908,149.28241,-6.3103395,91.78826,9.537239,94.50057,-4.27106,74.67003,1.2864852,73.56106,-13.617506,64.72361,4.9917893,69.39803,-10.236669,53.26307,2.0013826,72.31145,-6.222025,60.96285,-1.9198245,67.490295
111,IU (아이유) - Blueming (Color Coded Lyrics Eng Rom Han 가사).mp3,/workspace/data/록:메탈/IU (아이유) - Blueming (Color Coded Lyrics Eng Rom Han 가사).mp3,2,Rock and Metal,229.95700680272108,0.35763067,0.10033503,107.666015625,0.10640935464979258,0.0035386108754035346,2483.39579308307,913730.399105968,2376.9092504590303,300286.4038399198,5240.424804194486,3447312.2782219714,0.11746196099745053,0.005859356314831782,-3.7588636e-06,0.017917607,20.874952277088568,61.08382501568875,0,C,Major,-105.05119,19396.947,80.079414,1266.8618,-13.3891735,708.5657,22.706972,371.30667,1.6754892,226.9836,13.707875,259.81137,-5.9840775,141.99185,11.326081,170.67819,-10.231755,112.29292,9.927148,127.09115,-12.065055,97.35016,9.044809,158.79727,-7.14795,79.74645,7.907166,131.53844,-9.141911,102.127686,4.990712,84.1344,-9.464653,122.351364,5.5251384,93.54548,-2.284428,69.217674,4.0741677,90.059364
112,행운을 빌어요_페퍼톤스 (Peppertones).mp3,/workspace/data/록:메탈/행운을 빌어요_페퍼톤스 (Peppertones).mp3,2,Rock and Metal,260.7542857142857,0.40853575,0.080836415,151.99908088235293,0.1704791510191364,0.0019235027571629715,2438.873789327295,316665.76022990036,2291.3652851651377,73973.41751749667,4977.461261426564,1021254.4913228994,0.12516157196126448,0.0025512365470674835,5.161433e-07,0.046981614,21.174517466093878,60.130372015103006,11,B,Major,-1.8767924,5778.9727,90.12469,518.47845,-24.720592,231.36171,42.340782,125.64993,-5.1036797,97.20796,16.78416,59.974804,-14.6893215,79.460464,19.171293,50.409435,-9.926408,69.55926,10.165876,54.78479,-13.62432,43.958332,8.594432,42.804737,-10.410582,40.548393,3.7808394,36.099506,-11.61223,39.144665,3.509714,33.345654,-14.646385,37.197678,3.2022498,32.86212,-10.448888,34.88841,-1.5021461,32.776863
113,이무진(Lee Mujin) - 비와 당신 (Rain and You) (슬기로운 의사생활 시즌2 OST) Hospital Playlist 2 OST Part 1.mp3,/workspace/data/록:메탈/이무진(Lee Mujin) - 비와 당신 (Rain and You) (슬기로운 의사생활 시즌2 OST) Hospital Playlist 2 OST Part 1.mp3,2,Rock and Metal,261.94897959183675,0.26523855,0.084927924,135.99917763157896,0.0939074437052247,0.004095906298824921,1377.6728848488035,497030.02428027365,1708.3865606788627,439538.5881569561,2793.891115531793,3198557.990441644,0.06092613475835402,0.0013824443822151018,3.5346382e-06,0.025051445,22.843511591667912,42.15203902243941,7,G,Major,-178.51047,16385.262,133.53827,1399.8568,12.070321,726.29047,17.428839,328.23804,-6.2781444,154.50468,5.9972773,129.64128,-11.977212,124.794464,4.2661223,186.01102,-13.130674,100.79299,2.4845598,122.20506,-6.0003686,75.20872,0.80560535,84.187645,-5.8398666,69.09772,0.39153075,90.443596,-7.214195,79.58448,-0.7373363,76.68387,-6.0148687,62.5036,2.5606616,92.75354,-3.624454,95.418976,-0.18005982,98.42778
